2239,"as shown, in $triangleabc$, the point $m$ is the midpoint of $ab$, and $overrightarrow{an}=frac{1}{2}overrightarrow{nc}, bn$ and $cm$ intersect at point $e$, set $overrightarrow{ab}=a,overrightarrow{ac}=b$, then $overrightarrow{ae}$ is equal to",1096,1097,1637
1009,use a fan-shaped piece of paper with a central angle of $90^{circ}$ and a radius of $20mathrm{~cm}$ to enclose the side of a cone. the radius of the bottom surface of the cone is cm.,884,2026,2033
354,"as shown in the figure, in the rectangle $abcd$, $ab=3, bc=$6. if the points $e and f$ are on $ab and cd$ respectively, and $be=2ae, df$$=2fc, g, h $ is the trisection point of $ac$, then the area of the quadrilateral $ehfg$ is",1095,799,1421
2804,"set the vector $a=(1,1), b=(-1,3), c=(2,1)$, and $(a-lambdab)perp$$boldsymbol{c}$, then $lambda=$",1096,1637,1661
174,3. which of the following main views is correct?,884,1294,2136
2961,"the figure is a combination of a right triangular prism $abc-a^{prime}b^{prime}c^{prime}$ and a triangular pyramid $da^{prime}b^{prime}c^{prime}$, where $abperpbc,bb^{prime}=bc=ab=1$,$overrightarrow{bd}=2overrightarrow{bb^{prime}},e,f,m$ are respectively $aa^{prime}$,$cc ^{prime}, bd$ the previous point, and $ae=a^{prime}e, cf=$$c^{prime}f$, then the following conclusion may be established is",884,1455,839
256,"as shown in the figure, $ca$ bisects $angledcb, cb=cd, and the extension of da$ intersects $bc$ at point $e$, if $angleeac=49^{circ}$, then the degree of $anglebae$ is $d$",1095,782,1256
761,"as shown in the figure, rotate $triangleabc$ clockwise around the midpoint $o$ of side $ac$ by $180^{circ}$, jia qi finds that the rotated $trianglecda$ and $triangleabc$ form a parallelogram, and the reasoning is as follows: in order to ensure that jiaqi's reasoning is more rigorous, xiao ming would like to add between ""$becausecb=ad$,"" and $^{prime}therefore$ quadrilateral $cdots$"" in the box. which of the following is correct?",720,1256,1617
3736,"in $triangleabc$, $o$ is the center of gravity of $triangleabc$. if $overrightarrow{bo}=lambdaoverrightarrow{ab}+muoverrightarrow{ac}$, then $lambda-2mu=$$(quad)$",1637,1659,1288
2258,"given that the points $(3,1)$ and $(-4,6)$ are on both sides of the line $3x-2y+a=0$, the value range of the real number a is",1095,#N/A,#N/A
1355,"the grid as shown in the figure is composed of small squares of the same size, $a, b$, $c, d$ are the intersections of the grid lines, then the area of $triangleabc$ is related to the area of $triangleabd$ it is: $s{triangleabc}$$s{triangleabd}($fill $"">""""=""$ or $""<"").$",720,1072,1272
3757,"it is known that $a, b, e$ are plane vectors, and $e$ is a unit vector. if the angle between the non-zero vectors $a$ and $e$ is $frac{pi}{3}$, the vector $b$ satisfies $ b^{2}-4ecdotb+3=0$, then the minimum value of $|ab|$ is $(quad)$",1643,1654,1637
2720,"in the triangular pyramid $s-abc$, the $saperp$ plane $abc, ab=bc=4, angleabc=$$90^{circ}$, the angle formed by the side edge $sb$ and the plane $abc$ is $45^ {circ}, m$ is the midpoint of $ac$, $n$ is the last moving point of the side edge $sc$, when the area of $trianglebmn$ is the smallest, the volume of the triangular pyramid $n-bcm$ is",884,839,1293
3419,"given that the angle between the vectors $a and b$ is $60^{circ}, |a|=2, |b|=5$, then the projection of $2ab$ in the direction of $a$ is $underline{qquad}$ .",1639,1640,1650
2450,"it is known that the unit vector $a,b$ satisfies $acdotb=0$, if the vector $c=sqrt{7}a+sqrt{2}b$, then $sinlanglea,crangle=$",1637,1643,1096
1110,"7. as shown in the figure, the vertex coordinates of $triangleabc$ are $a(4,$,6), $b(5,2), c(2,1)$, if you wrap $triangleabc$ around point $c $rotate $90^{circ}$ counterclockwise to get $trianglea^{prime}b^{prime}c$, then the coordinates of the corresponding point $a^{prime}$ of point $a$ are",1095,1527,261
2884,"given that the point $p(m,n)$ is the moving point on the graph of the function $y=sqrt{-x^{2}-2x}$, the minimum value of $mid4m+3n-21mid$ is",1095,1974,2182
2508,"3. knowing the straight line $l, m$ and the plane $alpha$, and $lperpalpha$, then ""$lperpm$"" is ""$m//alpha$""",720,2193,#N/A
2428,"it is known that $p$ is the moving point on the ellipse $c:frac{x^{2}}{6}+y^{2}=1$, and $q$ is the circle $d:(x+$$1)^{ 2}+y^{2}=the moving point on frac{1}{5}$, then",1095,1533,1553
3516,"if the center of the ellipse is at the origin, a focus is $(0,2)$, and the ordinate of the midpoint of the chord obtained when the line $y=3x+7$ intersects the ellipse is $1$, then the equation of this ellipse is $(quad )$",1095,1716,1545
1425,"as shown in the figure, stack a triangular board on the ruler, if $angle1=21^{circ}$, then $angle2=$",1095,1072,1081
3766,"it is known that the unit vector $a, b$ satisfies $|a+b|-2acdotb=0$, then $|a+2b|=$$(quad)$",1643,1654,1637
594,"as shown in the figure, $textcircled{1}$ is in the rectangle $abcd$, $ab<ad$, the diagonals $ac, bd$ intersect at the point $o$, and the moving point $p$ starts from the point $a$, along $ abrightarrowbcrightarrowcd$ moves towards point $d$. let the movement distance of point $p$ be $x, the area of triangleaop$ be $y, and the graph of the function relationship between y$ and $x$ is shown in figure $textcircled{2}$ , then the length of the $ad$ side is",720,1271,316
2133,"12. as shown in the figure, the edge length of the cube $abcd-a{1}b{1}c{1}d{1}$ is $1, and p$ is inside $triangleb{1}cd{1}$ (excluding the boundary ) of the moving point. if $bdperpap$, the possible value of the line segment $ap$ is (",884,#N/A,#N/A
689,which of the following figures is axisymmetric,1095,720,2143
2706,"given the vector $boldsymbol{b}=(1, sqrt{3})$, the projection of the vector $boldsymbol{a}$ in the direction of $boldsymbol{b}$ is $-6$, if $(lambdaboldsymbol{a} +boldsymbol{b})perpboldsymbol{b}$, then the value of the real number $lambda$",1637,1650,1637
1993,"the famous mathematician euler put forward the following theorem, the outer center, center of gravity and vertical center of a triangle are on the same line, and the distance from the center of gravity to the outer center is half of the distance from the center of gravity to the vertical center. this line is called the euler line of a triangle, and the theorem then. it is called euler's line theorem. let the points $o and h$ be the circumcenter and perpendicular center of $triangleabc$ respectively, and $m$ is the midpoint of $bc$, then",1661,1637,1096
2326,"let the quadrilateral $abcd$ be a parallelogram, $|overrightarrow{ab}|=4,|overrightarrow{ad}|=6$, $anglebad=frac{pi}{3}.$ if the points $m,n$ satisfy $ overrightarrow{bm}=overrightarrow{mc},overrightarrow{an}=2overrightarrow{nd}$, then $overrightarrow{nm}cdotoverrightarrow{am}=$",1643,1637,#N/A
1296,"as shown in the figure, in $mathrm{rt}triangleabc$, $anglebac=90^{circ}, angleb=50^{circ}, adperpbc$, the vertical foot is $d, triangleadb$ is related to $triangleadb^{prime}$ the line $ad$ is symmetrical, and the point of symmetry of point $b$ is point $b^{prime}$, then the degree of $anglecab^{prime}$ is",1095,2152,2227
2172,"2. in $triangleabc$, if $ab=1, ac=5, sina=frac{3}{5}$, then $overrightarrow{ab}cdotoverrightarrow{ac}=($",1096,#N/A,1637
287,"as shown in the figure, the top view and left view of a geometry composed of some identical small cubes, the minimum number of small cubes that make up this geometry is",884,2091,2096
3205,"as shown in the figure, in the cube $abcd-$$a{1}b{1}c{1}d{1}$ with an edge length of 2, the known point $q$ is the midpoint of $dd{1}$ , the point $p$ moves on the side $bcc{1}b{1}$ and its boundary, and there is always $apperpbq.$ remember that the angle formed by the straight line $ap$ and $bc$ is $theta$, then $ the value range of tantheta$ is",884,839,851
60,"given that each exterior angle of a $n$ polygon is $30^{circ}$, then $n$ is equal to",1095,720,319
2353,"known circle $c{1}:x^{2}+y^{2}=1$ and circle $c{2}:x^{2}+y^{2}-6x+8y+m=0 $circumscribed, the shortest chord length of the straight line $l:ax+y-a+2=0$ intercepted by the circle $c{2}$ is",1095,1950,2005
275,"as shown in the figure, the diagonals $ac and bd$ of the rhombus $abcd$ intersect at the point $o, tanangledac=frac{sqrt{3}}{3}$, then the degree of $angledab$ is",932,316,1256
2250,"1. if the complex number $z=frac{2-mathrm{i}}{1+mathrm{i}}$, then $z+bar{z}=$",1095,#N/A,#N/A
3409,"in quadrilateral $abcd$, $ad//bc, ab=2sqrt{3}, ad=5, anglea=30^{circ}$, point $e$ is on the extension of line segment $cb$, and $ae$ =be$, then $overrightarrow{bd}cdotoverrightarrow{ae}=$$underline{qquad}$.",1637,1100,1653
1121,"as shown in the figure, in $triangleabc$, $ab=ac.$ takes the point $c$ as the center and the length of $cb$ as the radius to make an arc, which intersects the extended line of $ac$ at the point $d$ and connects $bd .$ if $anglea=44^{circ}$, then the degree of $anglecdb$ is",720,790,#N/A
3748,"given that the vectors $a, b$ satisfy $|a|=1, acdotb=-1$, then $acdot(2a-b)=$$(quad)$",1643,1654,1637
3921,"12. it is known that the radius of the sphere $o$ is 2, the center $o$ is within the dihedral angle $alpha$-$l-beta$ of size $60^{circ}$, the dihedral angle $alpha-l- the two half-planes of beta$ intercept the spherical surface respectively to obtain two circles $o{1}, o{2}$. if the length of the common chord $ab$ of the two circles $o{1}, o{2}$ is $2 , e$ is the midpoint of $ab$, and the volume of the tetrahedron $oao{1}o{2}$ is $v$, then the following conclusions are correct:",884,790,839
1113,"as shown in the figure, $ab//cd, efperpab$ in $e, ef$ in $cd$ in $f$, given that $angle1=58^{circ}12^{prime}$, then $angle2=$",1095,762,775
1354,"as shown in the figure, in $triangleabc$, $ab=ac$, the point $d$ is on $bc$$($ does not coincide with the points $b, c$). just add a condition to prove that $triangleabdcongtriangleacd$, this condition can be (just write one).",720,1161,1161
1344,"as shown in the figure is a rectangular iron sheet with a length of $12mathrm{~cm}$ and a width of $10mathrm{~cm}$, cut off two congruent squares and two congruent rectangles, and the remaining part (shaded part) a covered cuboid iron box with a bottom area of $24mathrm{~cm}^{2}$ can be made, and the side length of the cut square is cm.",884,85,2091
2462,"it is known that in $triangleabc$, $ab=1, ac=3, cosa=frac{1}{4}$, the point $e$ is on the straight line $bc$, and $overrightarrow{be}=2overrightarrow{ab} +lambdaoverrightarrow{ac}(lambdainmathbf{r})$, then $|overrightarrow{ae}|=quad(quad)$",1637,1643,#N/A
2527,"10. in the cube $abcd-a{1}b{1}c{1}d{1}$, the point $p$ moves on the line segment $ad{1}$, then the following propositions are correct)",720,2193,839
1127,"as shown in the figure, the side length of the square $abcd$ is 2, the side length of the square $aefg$ is $2sqrt{2}$, and the point $b$ is on the line segment $dg$, then the length of $be$ is",1095,2354,790
1002,"as shown in the figure, $triangleabc$ is the inscribed equilateral triangle of $odoto$, the point $o$ is the center of the circle, and the points $d and e$ are on the sides $ac and ab$ respectively. if $da=eb$, then $angledoe$ the degree of is degrees.",720,1950,1987
1400,"as shown in the figure, in $triangleabc$, $ab=4$, if $triangleabc$ is rotated clockwise around point $b$ by $60^{circ}$, the corresponding point of point $a$ is point $a^{prime} $, the corresponding point of point $c$ is point $c^{prime}$, connecting $a^{prime}b$, point $d$ is the midpoint of $a^{prime}b$, connecting $ad$ , then the area of the figure (shaded part) enclosed by the motion path of the point $a$ and the line segment $ad, a^{prime}d$ is",1095,628,1306
2442,"as shown in the figure, the edge length of the cube $abcd-a{1}b{1}c{1}d{1}$ is 1, and there are two moving points $e on the line segment $b{1}d{1}$, f$, and $ef=frac{1}{2}$, then which of the following conclusions is correct",720,2193,#N/A
1217,"as shown in the figure, in $mathrm{rt}triangleabc$, $anglec=90^{circ}$, the point $d$ is on $ac$, $angledbc=anglea$. if $ac=4, cosa=frac{4} {5}$, then the length of $bd$ is",720,790,1192
2456,"the following figure is an expanded plan view of a cube, then in the cube",720,2193,#N/A
1306,"as shown in the figure, in $triangleabc$, $anglea=40^{circ}, ab=ac$, the point $d$ is on the edge of $ac$, and $cb, cd$ are used as edges to make $squarebcde$, then $anglee the degree of $ is",1095,1047,232
2337,"in the plane cartesian coordinate system $xoy$, at the point $p(sqrt{3},1)$, rotate the vector $overrightarrow{op}$ around the point $o$ counterclockwise $frac{pi}{2}$ after obtaining the vector $overrightarrow{oq}$, the coordinates of the point $q$ are '",1643,1649,1637
3872,"11. it is known that the three side edges $ab, ac, ad$ of the triangular pyramid $a-bcd$ are perpendicular to each other, and their lengths are $a, b, c$ respectively, and the projection of the point $a$ in the base $bcd$ is $o$, and the areas opposite the points $a$, $b, c, d$ are $s{a}, s{b}, s{c}, s{d}.$ the following propositions are correct yes",884,1146,790
2384,"it is known that $a, b$ are two opposite-plane straight lines, and the straight line $c$ is perpendicular to $a, b$, then the following statement is wrong is $quad$(",884,845,#N/A
1128,"as shown in the figure, in the rhombus $abcd$, $anglebad$$=45^{circ}, de$ is the height on the edge of $ab$, $be=1$, then the area of the rhombus is",1095,932,1762
478,the measure of the sum of the interior angles of a pentagon is $underline{qquad}$,720,309,311
65,"as shown in the figure, in the quadrilateral $abcd$, $daperp$$ab, cbperpab, ad=3, ab=5, bc=2$, the point $p$ is a moving point on the side $ab$, then $pc+pd the minimum value of $ is",1095,720,1421
195,"2. among the following patterns that advocate saving, the one that is axisymmetric is the",1095,2143,2142
1153,"as shown in the figure, in $triangleabc$, $anglea=$$90^{circ}, angleabd=angleacb, ad=frac{1}{5}ac$, then $sinangleabd$=",720,790,1671
1313,"as shown in the figure, in $mathrm{rt}triangleabc$, $angleabc=90^{circ}$, according to the traces of the ruler and ruler, it is judged that the following conclusion is wrong",1095,720,2227
822,"10 regular hexagons of the same size are closely arranged in the same plane as shown in the figure, $a, b; c, d, e, o$ are the vertices of the regular hexagon. then the point $o$ is which of the following the circumcenter of a triangle?",1095,1569,1570
2304,"in the known triangular pyramid $s-abc$, $anglesab=angleabc=frac{pi}{2}, sb=4$, $sc=2sqrt{13}, ab=2, bc=6$, then the triangular pyramid$ the volume of s-abc$ is",884,867,874
3735,"in the parallelogram $abcd$, $f$ is the midpoint of $bc$, $overrightarrow{ce}=-2overrightarrow{de}$, if $overrightarrow{ef}=xoverrightarrow{ab}+yoverrightarrow{ad}$, then $x+y=$$(quad)$",1637,1656,1659
260,"as shown in the figure, $de$ is the median line of $triangleabc$, point $f$ is on $de$, and $angleafb=90^{circ}$, if $ab=5, bc=8$, then the length of $ef$ is",720,1256,1072
1049,"16. as shown in the figure, $ce$ is the vertical bisector of the side $ab$ of $squareabcd$, the vertical foot is the point $o, the extension line of ce$ and $da$ intersects the point $e$, connecting $ac, be , do, do$ and $ac$ intersect at point $f$, then the following conclusions: (1) quadrilateral $acbe$ is a rhombus; (2) $angleacd=anglebae$; (3) $af:be=2:3 $;(4)$s{text{quadrilateral afoe}}:s{trianglecod}=2:3$. the correct conclusions are (fill in the serial numbers of all correct conclusions).",1095,1047,790
2107,"9. it is known that $m, n$ are two non-overlapping straight lines, $alpha, beta$ are two non-overlapping planes, then $(1)$",884,#N/A,#N/A
2847,"given the vector $a+b=(1,1), ab=(-3,1), c=(1,1)$, let the angle between $a and b$ be $theta$, then",1096,1637,1096
2944,"given two different points $a, b$ on the plane, set the point $p$ on the same plane and satisfy $frac{|pa|}{|pb|}=lambda($where $lambda$ is a constant, and $lambdaneq1)$, then the trajectory of $p$ is a circle, this circle is called apollonius circle. if $a(-a,0), b(a,0)(a>$0), then the following conclusions the correct one is",1095,1974,1974
1367,"in the rectangle $aobc$, $o$ is the origin of the coordinates, $oa$ and $ob$ are on the $x$ axis and $y$ axis respectively, and the coordinate of the point $b$ is $(0,3sqrt{3}) , angleabo=30^{circ}$, after folding $triangleabc$ along the line where $ab$ is located, point $c$ falls at point $d$, then the coordinates of point $d$ are",1095,1100,762
2394,"in the cuboid $abcd-a{1}b{1}c{1}d{1}$, $ab=2sqrt{3}, ad=aa{1}=$$2, p, q, r$ are respectively for the moving point on $ab,bb{1},a{1}c$, the following conclusion is correct",884,845,#N/A
352,"if the lengths of the two sides of a right-angled triangle are 12 and 5 respectively, then the length of the third side is",1095,2227,796
2240,"as shown in the figure, a straight line $ef$ and two sides $ab, ad$ of a parallelogram $abcd$ intersect at two points $e{1}f$ respectively, and intersect its diagonal $ac$ at $k$, where, $overrightarrow{ae}=frac{2}{5}overrightarrow{ab},overrightarrow{af}=frac{1}{2}overrightarrow{ad},overrightarrow{ak}=lambdaoverrightarrow{ac}$, then $lambda$ value of",1096,1097,#N/A
2032,"known vector $a=(1,x+1),b=(x,2)$, if it satisfies $a//b$, and the direction is the same, then $x=$$underline{qquad}$.",1637,1096,#N/A
1085,"8. as shown in the figure, $abperpcd$, and $ab=cd, e, f$ are two points on $ad$, $ceperp$$ad, bfperpad.$ if $ce=a, bf=b, ef=c$ , then the length of $ad$ is",720,1161,#N/A
911,"if the lengths of three sides a, b, and c of $trianglemathrm{abc}$ satisfy $mathrm{a}^{2}+mathrm{b}^{2}+mathrm{c}^{2}=6mathrm{a}+ 8mathrm{~b}+10mathrm{c}-50$, then $trianglemathrm{abc}$ is",720,1256,629
3497,"in trapezoid $abcd$, $ab//cd$, and $acperpbc, ab=4, ac=2sqrt{3}, anglecad=15^{circ}$, then $cd=$$(quad)$",720,2227,2255
2799,"in the tetrahedron $abcd$, if $ad=dc=ac=cb=1$, then when the volume of the tetrahedron $abcd$ is the largest, the surface area of its circumscribed sphere is",884,1145,1430
566,"knowing that the radius of $odoto$ is $4mathrm{~cm}$, if the distance from the center $o$ to the line $l$ is $3.5mathrm{~cm}$, then the positional relationship between the line $l$ and $odoto$ is",1095,1950,1951
1063,"16. as shown in the figure, $ab$ is the diameter of $odoto$, $ab=4, c$ is the midpoint of the semicircle $ab$, $p$ is the moving point on $ac$, extend $bp$ to point $q $, make $bpcdotbq=ab^{2}$, if point $p$ moves from $a$ to $c$, then the path length of point $q$ movement is",720,790,#N/A
3054,"the three views of a geometry are shown in the figure, then the volume of the geometry is equal to",884,1455,1294
2689,"known vector $boldsymbol{a}=(-4,6),boldsymbol{b}=(2,x)$satisfies $boldsymbol{a}//boldsymbol{b}$, where $xinmathbf{r}$, then $|boldsymbol{b}|=$",1637,620,1640
3402,"known vector $a=(4,-2), b=(x,-1), c=(3,-4)$, if $a//b$, then $(a+b)cdotc=$ $underline{qquad}$.",1637,1654,1648
334,"(2019 wuzhou, guangxi, 5,3 minutes) as shown in the figure, at 10 o'clock on the clock, the angle formed by the hour hand and the minute hand is",1095,1950,2004
545,"it is known that the center of symmetry of the square is at the origin of coordinates, and the vertices $a$, $b$, $c$, and $d$ are arranged in anti-clockwise order. if the coordinates of the $a$ point are $(2, sqrt{3})$ , then the coordinates of $b$ and $d$ are respectively",1095,2354,#N/A
1013,"as shown in figure (1), a right-angled side of a right-angled triangle paper is 2, cut four pieces of such right-angled triangle paper, and place them in a square with a side length of 3 as shown in figure $(2)$ ( the paper sheets do not overlap and have no gaps in the joint part), then the area of the shaded part in figure $(2)$ is",720,2227,1272
3432,"$triangleabc$ is an acute-angled triangle. if the end of the angle $theta$ passes through the point $p(sina-cosb,cosa-sinc)$, then $frac{sintheta}{|sintheta|}+frac{costheta}{|costheta| the value of }+frac{tantheta}{|tantheta|}$ is $(quad)$",1095,2251,#N/A
1365,"in a circle with a radius equal to $5mathrm{~cm}$, there is a chord of length $5sqrt{3}mathrm{~cm}$, then the angle of the circumference subtended by this chord is",1095,2004,1985
3911,12. which of the following conclusions is correct,884,790,834
1005,"as shown in the figure, in the plane rectangular coordinate system, the coordinates of points $a and b$ are $(-4,0); (0,4)$, and point $c(3,n)$ is in the first quadrant, connect $ac$, $bc.$ given $anglebca=2anglecao$, then $n=$",720,1161,1674
2438,"the orbit of an artificial earth satellite is a circle with the center of the earth $f$ as the focus, as shown in the figure, its perigee $a$ (the closest point to the ground) is known to be $m$ kilometers from the ground , the apogee $b$ (the farthest point from the ground) is $n$ kilometers from the ground, and the three points $f, a, b$ are on the same straight line, the radius of the earth is about $r$ kilometers, set a slightly rounded the long axis length, the short axis length, and the focal length are $2a, 2b, 2c$ respectively, then)",1095,1534,1533
3195,"it is known that the right focus of the ellipse $frac{x^{2}}{a^{2}}+frac{y^{2}}{b^{2}}=1(a>b>0)$ is $ f(c,0)$, the upper vertex is $a(0,b)$, there is a point $p$ on the line $x=frac{a^{2}}{c}$ that satisfies $(overrightarrow{fp}+ overrightarrow{fa})$.$overrightarrow{ap}=0$, the value range of the eccentricity of the ellipse is",1095,1533,1637
164,"3. as shown in the figure, a geometry composed of 5 identical cubes, its main view is",884,1294,2091
1430,"as shown in the figure, it is known that $bc$ is the diameter of $odoto$, the radius $oaperpbc$, the point $d$ is on the inferior arc $ac$ (not coincident with the point $a$, the point $c$), and $bd$ and $oa$ intersects at point $e$. let $angleaed=alpha, angleaod=beta$, then",720,1280,1273
2892,"it is known that the vertex of the cone is $p$, the length of the generatrix is 2, the radius of the base is $sqrt{3}, a and b$ are two different moving points on the circumference of the base, then the following statement is correct",884,2026,839
1018,"known: as shown in the figure, $ab//ef, angleabc=75^{circ}, anglecdf=135^{circ}$, then $anglebcd=$ degrees",1095,1072,1081
